Vente_ID,Date_ID,Date,Client_ID,Produit_ID,Commercial_ID,Ville_ID,Quantite,Prix_Unitaire,Montant_Vente,Cout_Total,Benefice,Montant_Paye,Creance,Mode_Paiement
V01269,20251214,2025-12-14,CL010,PR001,COM004,VIL004,12,18630.0,251505.0,186570.0,64935.0,201204.0,50301.0,Crédit
V00448,20251215,2025-12-15,CL019,PR009,COM005,VIL008,10,2210.0,15194.0,10175.0,5019.0,15194.0,0.0,Mobile Money
V01440,20251215,2025-12-15,CL004,PR005,COM002,VIL001,3,1660.0,8404.0,6429.0,1975.0,8404.0,0.0,Mobile Money
V00293,20251215,2025-12-15,CL007,PR004,COM008,VIL002,6,7650.0,63113.0,46943.0,16170.0,63113.0,0.0,Virement
V00684,20251216,2025-12-16,CL013,PR009,COM008,VIL005,5,2250.0,11250.0,7550.0,3700.0,11250.0,0.0,Mobile Money
V01054,20251216,2025-12-16,CL004,PR013,COM006,VIL001,5,2540.0,21431.0,14344.0,7087.0,20359.0,1072.0,Virement
V01083,20251216,2025-12-16,CL006,PR012,COM006,VIL002,10,2850.0,39188.0,26675.0,12513.0,25472.0,13716.0,Crédit
V00274,20251216,2025-12-16,CL008,PR007,COM008,VIL003,10,1790.0,21256.0,14012.0,7244.0,10628.0,10628.0,Crédit
V00751,20251217,2025-12-17,CL011,PR009,COM002,VIL004,2,2150.0,4838.0,3442.0,1396.0,4838.0,0.0,Virement
V00451,20251217,2025-12-17,CL019,PR008,COM003,VIL008,8,880.0,4840.0,3465.0,1375.0,4840.0,0.0,Espèces
V00195,20251217,2025-12-17,CL004,PR012,COM006,VIL001,8,2690.0,36315.0,26865.0,9450.0,12710.0,23605.0,Crédit
V01448,20251217,2025-12-17,CL010,PR003,COM008,VIL004,5,17600.0,99000.0,73125.0,25875.0,64350.0,34650.0,Crédit
V00649,20251217,2025-12-17,CL017,PR015,COM003,VIL007,3,1000.0,2812.0,1716.0,1096.0,2812.0,0.0,Espèces
V01223,20251217,2025-12-17,CL003,PR013,COM006,VIL001,4,2470.0,16672.0,11408.0,5264.0,16672.0,0.0,Crédit
V01376,20251217,2025-12-17,CL011,PR009,COM001,VIL004,2,2040.0,4590.0,3465.0,1125.0,4590.0,0.0,Virement
V00683,20251217,2025-12-17,CL013,PR004,COM006,VIL005,4,7270.0,29080.0,22240.0,6840.0,29080.0,0.0,Espèces
V00515,20251217,2025-12-17,CL013,PR004,COM006,VIL005,20,7710.0,154200.0,110400.0,43800.0,154200.0,0.0,Espèces
V01369,20251218,2025-12-18,CL018,PR014,COM008,VIL007,2,1480.0,2775.0,1894.0,881.0,2220.0,555.0,Crédit
V00200,20251218,2025-12-18,CL020,PR004,COM001,VIL008,25,7570.0,130109.0,98656.0,31453.0,130109.0,0.0,Mobile Money
V01210,20251218,2025-12-18,CL018,PR010,COM007,VIL007,3,3090.0,8691.0,6609.0,2082.0,6953.0,1738.0,Crédit
V00999,20251218,2025-12-18,CL001,PR011,COM008,VIL001,4,1240.0,8370.0,5535.0,2835.0,4185.0,4185.0,Crédit
V00853,20251218,2025-12-18,CL015,PR002,COM001,VIL006,4,15440.0,60216.0,45903.0,14313.0,60216.0,0.0,Mobile Money
V00337,20251218,2025-12-18,CL019,PR008,COM002,VIL008,5,910.0,3128.0,2131.0,997.0,3128.0,0.0,Virement
V01243,20251218,2025-12-18,CL011,PR013,COM008,VIL004,5,2650.0,14906.0,10181.0,4725.0,14906.0,0.0,Espèces
V01377,20251218,2025-12-18,CL014,PR005,COM008,VIL005,10,1760.0,17600.0,12600.0,5000.0,17600.0,0.0,Mobile Money
V00503,20251218,2025-12-18,CL008,PR005,COM006,VIL003,1,1690.0,2007.0,1508.0,499.0,2007.0,0.0,Crédit
V00466,20251219,2025-12-19,CL015,PR012,COM001,VIL006,12,2760.0,32292.0,23400.0,8892.0,32292.0,0.0,Crédit
V00609,20251219,2025-12-19,CL006,PR010,COM003,VIL002,2,3170.0,8718.0,6325.0,2393.0,8718.0,0.0,Crédit
V01226,20251220,2025-12-20,CL013,PR003,COM003,VIL005,15,17720.0,265800.0,201000.0,64800.0,265800.0,0.0,Mobile Money
V00355,20251220,2025-12-20,CL003,PR015,COM001,VIL001,5,1000.0,8438.0,5484.0,2954.0,8438.0,0.0,Virement
V00064,20251220,2025-12-20,CL019,PR002,COM002,VIL008,15,15350.0,158297.0,115603.0,42694.0,158297.0,0.0,Mobile Money
V00208,20251220,2025-12-20,CL019,PR013,COM005,VIL008,1,2590.0,1781.0,1155.0,626.0,1781.0,0.0,Virement
V00417,20251220,2025-12-20,CL006,PR010,COM001,VIL002,8,3190.0,35090.0,25300.0,9790.0,35090.0,0.0,Mobile Money
V00861,20251220,2025-12-20,CL013,PR009,COM006,VIL005,5,2330.0,11650.0,7600.0,4050.0,11650.0,0.0,Mobile Money
V00797,20251220,2025-12-20,CL004,PR011,COM001,VIL001,8,1200.0,16200.0,11070.0,5130.0,16200.0,0.0,Crédit
V00404,20251221,2025-12-21,CL005,PR015,COM006,VIL002,20,1040.0,28600.0,17875.0,10725.0,28600.0,0.0,Espèces
V01233,20251221,2025-12-21,CL019,PR010,COM007,VIL008,10,3230.0,22206.0,16775.0,5431.0,22206.0,0.0,Espèces
V00959,20251221,2025-12-21,CL010,PR002,COM005,VIL004,2,15870.0,35708.0,25875.0,9833.0,23210.0,12498.0,Crédit
V00046,20251221,2025-12-21,CL012,PR014,COM007,VIL004,30,1470.0,49612.0,33075.0,16537.0,49612.0,0.0,Espèces
V00947,20251222,2025-12-22,CL016,PR001,COM006,VIL006,3,17620.0,51538.0,41213.0,10325.0,18038.0,33500.0,Crédit
V00325,20251222,2025-12-22,CL016,PR007,COM004,VIL006,6,1820.0,10647.0,6903.0,3744.0,10647.0,0.0,Crédit
V00441,20251222,2025-12-22,CL004,PR015,COM006,VIL001,3,1020.0,5164.0,3291.0,1873.0,5164.0,0.0,Crédit
V00012,20251223,2025-12-23,CL005,PR008,COM005,VIL002,15,900.0,18562.0,12375.0,6187.0,18562.0,0.0,Mobile Money
V01475,20251223,2025-12-23,CL001,PR013,COM008,VIL001,5,2420.0,20419.0,15188.0,5231.0,20419.0,0.0,Virement
V01250,20251223,2025-12-23,CL020,PR006,COM001,VIL008,12,720.0,5940.0,3878.0,2062.0,2970.0,2970.0,Crédit
V01381,20251224,2025-12-24,CL001,PR015,COM002,VIL001,5,960.0,8100.0,5738.0,2362.0,5265.0,2835.0,Crédit
V00594,20251224,2025-12-24,CL004,PR009,COM008,VIL001,2,2100.0,7088.0,5062.0,2026.0,4607.0,2481.0,Crédit
V00914,20251224,2025-12-24,CL013,PR009,COM008,VIL005,4,2210.0,8840.0,6120.0,2720.0,3094.0,5746.0,Crédit
V00894,20251224,2025-12-24,CL005,PR004,COM007,VIL002,5,7710.0,53006.0,38431.0,14575.0,53006.0,0.0,Espèces
V00851,20251224,2025-12-24,CL011,PR012,COM002,VIL004,4,2800.0,12600.0,8775.0,3825.0,12600.0,0.0,Virement
V01198,20251225,2025-12-25,CL009,PR002,COM007,VIL003,15,14620.0,260419.0,207694.0,52725.0,260419.0,0.0,Espèces
V00141,20251225,2025-12-25,CL015,PR008,COM007,VIL006,3,900.0,2632.0,1814.0,818.0,2632.0,0.0,Espèces
V01203,20251226,2025-12-26,CL005,PR006,COM003,VIL002,2,750.0,2062.0,1320.0,742.0,2062.0,0.0,Espèces
V01228,20251226,2025-12-26,CL001,PR010,COM001,VIL001,2,3370.0,11374.0,7796.0,3578.0,5687.0,5687.0,Crédit
V01393,20251226,2025-12-26,CL008,PR001,COM002,VIL003,5,17340.0,102956.0,82888.0,20068.0,102956.0,0.0,Mobile Money
V01457,20251226,2025-12-26,CL002,PR009,COM002,VIL001,2,2180.0,7358.0,4995.0,2363.0,4783.0,2575.0,Crédit
V01246,20251226,2025-12-26,CL009,PR005,COM001,VIL003,3,1770.0,6306.0,4667.0,1639.0,4099.0,2207.0,Crédit
V00555,20251226,2025-12-26,CL015,PR007,COM001,VIL006,3,1820.0,5324.0,3510.0,1814.0,5324.0,0.0,Virement
V00772,20251227,2025-12-27,CL007,PR005,COM004,VIL002,30,1720.0,70950.0,53213.0,17737.0,56760.0,14190.0,Crédit
V00347,20251228,2025-12-28,CL009,PR010,COM007,VIL003,12,3210.0,45742.0,33345.0,12397.0,45742.0,0.0,Mobile Money
V01088,20251228,2025-12-28,CL007,PR014,COM008,VIL002,6,1510.0,12458.0,8168.0,4290.0,12458.0,0.0,Mobile Money
V01082,20251228,2025-12-28,CL010,PR005,COM007,VIL004,3,1730.0,5839.0,4118.0,1721.0,5839.0,0.0,Mobile Money
V00265,20251228,2025-12-28,CL012,PR008,COM004,VIL004,4,880.0,3960.0,2745.0,1215.0,3960.0,0.0,Virement
V00145,20251229,2025-12-29,CL003,PR012,COM001,VIL001,12,2860.0,57915.0,39690.0,18225.0,57915.0,0.0,Mobile Money
V00356,20251229,2025-12-29,CL018,PR007,COM006,VIL007,4,1740.0,6525.0,4650.0,1875.0,5220.0,1305.0,Crédit
V00161,20251230,2025-12-30,CL013,PR002,COM007,VIL005,40,15630.0,625200.0,474000.0,151200.0,625200.0,0.0,Mobile Money
V01422,20251230,2025-12-30,CL016,PR015,COM007,VIL006,2,1000.0,1950.0,1306.0,644.0,1950.0,0.0,Mobile Money
V00810,20251230,2025-12-30,CL011,PR010,COM004,VIL004,12,3150.0,42525.0,32130.0,10395.0,27641.0,14884.0,Crédit
V00511,20251230,2025-12-30,CL010,PR015,COM007,VIL004,25,1000.0,28125.0,18844.0,9281.0,14062.0,14063.0,Crédit
V01117,20251230,2025-12-30,CL020,PR001,COM007,VIL008,6,17720.0,73095.0,57668.0,15427.0,73095.0,0.0,Mobile Money
V00691,20251230,2025-12-30,CL008,PR007,COM006,VIL003,1,1750.0,2078.0,1496.0,582.0,1351.0,727.0,Crédit
V01056,20251230,2025-12-30,CL003,PR006,COM005,VIL001,15,740.0,18731.0,12150.0,6581.0,18731.0,0.0,Virement
V01169,20251231,2025-12-31,CL002,PR008,COM007,VIL001,6,880.0,8910.0,6176.0,2734.0,8464.0,446.0,Espèces
V00401,20251231,2025-12-31,CL011,PR013,COM003,VIL004,1,2520.0,2835.0,1924.0,911.0,1418.0,1417.0,Crédit
V01336,20251231,2025-12-31,CL011,PR007,COM007,VIL004,1,1750.0,1969.0,1418.0,551.0,1969.0,0.0,Virement
V00820,20251231,2025-12-31,CL016,PR014,COM002,VIL006,15,1530.0,22376.0,14625.0,7751.0,11188.0,11188.0,Crédit
V01346,20251231,2025-12-31,CL010,PR008,COM002,VIL004,25,870.0,24469.0,17438.0,7031.0,24469.0,0.0,Crédit
